customer,billing,date
KyUKc,7.959999999999999,2018-12-22
2B_zM,71.63999999999999,2018-12-22
w3xj1,41.13999999999999,2018-12-22
zd9GV,51.11,2018-12-22
PS36R,22.95,2018-12-22
Alx40,62.89,2018-12-22
Oh38M,17.21,2018-12-22
7ogBq,20.200000000000003,2018-12-22
L3ctW,113.35,2018-12-22
OU9xp,8.370000000000001,2018-12-22
kR6Co,22.2,2018-12-22
fWqGJ,78.03,2018-12-22
daN_D,44.220000000000006,2018-12-22
lPTi9,74.05,2018-12-22
hf_tu,29.13,2018-12-22
KmoGQ,9.219999999999999,2018-12-22
RY4hI,161.71,2018-12-22
Kmtn_,52.14,2018-12-22
GuInh,16.94,2018-12-22
PYf3C,81.39999999999999,2018-12-22
OdpZG,11.12,2018-12-22
2tBxy,18.86,2018-12-22
_CygA,91.60000000000001,2018-12-22
t4Ouj,15.14,2018-12-22
kAlPT,112.76000000000002,2018-12-22
GAASy,12.9,2018-12-22
kMhrb,17.959999999999997,2018-12-22
s34C_,66.02,2018-12-22
2gx4Y,52.38999999999999,2018-12-22
Lewf8,48.0,2018-12-22
eak3b,56.009999999999984,2018-12-22
CqFxE,17.69,2018-12-22
m_8KU,15.52,2018-12-22
x~bZQ,12.64,2018-12-22
pGMKF,48.12,2018-12-22
NXCcB,38.4,2018-12-22
tgILo,50.32,2018-12-22
rfbZE,30.599999999999998,2018-12-22
1fHri,8.88,2018-12-22
M5Gqa,15.9,2018-12-22
9aV_f,31.32,2018-12-22
E_3kM,8.43,2018-12-22
oRegC,11.55,2018-12-22
zcdhU,33.52,2018-12-22
Qm~4V,15.11,2018-12-22
lO3FB,42.81,2018-12-22
VIVuV,20.36,2018-12-22
Krizg,33.18,2018-12-22
goO58,31.0,2018-12-22
UJ1A3,113.08,2018-12-22
OnNLE,39.09,2018-12-22
_UU_Z,33.38,2018-12-22
t5tpB,15.07,2018-12-22
jTEhs,35.39,2018-12-22
oFTD7,5.5,2018-12-22
StYR~,59.61,2018-12-22
sDwd2,38.06,2018-12-22
2A~hm,37.53,2018-12-22
kaJaO,19.880000000000003,2018-12-22
Sq2C_,18.299999999999997,2018-12-22
MpQC5,62.28,2018-12-22
qT8pm,3.0,2018-12-22
pEapk,36.37,2018-12-22
3OEXF,13.43,2018-12-22
ih73D,13.91,2018-12-22
vkQVe,50.7,2018-12-23
gQ~6c,13.599999999999998,2018-12-23
g9fSt,16.36,2018-12-23
8YSwJ,59.519999999999996,2018-12-23
7SXyg,23.57,2018-12-23
GTaN2,41.73,2018-12-23
ZO1DK,15.069999999999999,2018-12-23
AeFwZ,71.69,2018-12-23
LlaQm,10.99,2018-12-23
xGJ~Q,8.75,2018-12-23
NzrNo,20.43,2018-12-23
rbsv0,26.38,2018-12-23
~C~dA,24.92,2018-12-23
Wc1FF,162.8,2018-12-23
3ArYy,8.52,2018-12-23
nf7jE,10.71,2018-12-23
ZeAwr,44.650000000000006,2018-12-23
PX64A,134.98000000000002,2018-12-23
9uyTp,32.85,2018-12-23
AXvbM,16.5,2018-12-23
Inys~,51.25,2018-12-23
K_~T0,36.050000000000004,2018-12-23
a7h2A,59.040000000000006,2018-12-23
j02zH,38.89,2018-12-23
3xfgp,79.98,2018-12-23
x4kV7,101.31,2018-12-23
UUh6W,22.03,2018-12-23
ajScu,16.51,2018-12-23
Lllle,67.28,2018-12-23
bs8_3,63.17,2018-12-23
4rYLl,38.55,2018-12-23
WTQTA,10.870000000000001,2018-12-24
G2uPc,2.98,2018-12-24
YiCQD,54.089999999999996,2018-12-24
0zYij,73.1,2018-12-24
CxhYD,50.730000000000004,2018-12-24
QXY_e,35.870000000000005,2018-12-24
HY8jV,83.24,2018-12-24
io6ib,147.5,2018-12-24
40DtA,101.95,2018-12-24
LBIBz,64.06,2018-12-24
FT48J,45.56,2018-12-24
y7LXd,39.19,2018-12-24
pJE7S,33.35,2018-12-24
PF5KI,8.94,2018-12-24
h1rC8,25.259999999999998,2018-12-24
un6gW,19.54,2018-12-24
7dTgw,25.0,2018-12-24
pbCKK,124.36,2018-12-24
3YCre,72.41000000000001,2018-12-24
dWuJY,69.87,2018-12-24
lV~iy,97.73,2018-12-24
6wY3m,34.79,2018-12-24
kI1bE,70.39,2018-12-24
eTRon,17.259999999999998,2018-12-24
RHrty,10.71,2018-12-24
uTyrz,17.79,2018-12-24
MOax_,18.41,2018-12-24
LfGry,149.7,2018-12-24
OojzT,6.25,2018-12-24
45msu,48.24,2018-12-24
jyTl2,13.07,2018-12-24
jf0_0,29.92,2018-12-24
CeXkY,40.99,2018-12-24
cHYko,15.440000000000001,2018-12-24
bXb_K,10.46,2018-12-24
wpa4G,17.8,2018-12-24
s2vFo,15.26,2018-12-24
IhV7f,5.61,2018-12-24
Mtzvw,53.97,2018-12-24
ng9BN,17.71,2018-12-24
8Ag1I,47.34,2018-12-24
wyz1Y,92.65,2018-12-24
WlnPH,32.86,2018-12-24
1tHyc,21.88,2018-12-24
5QXlP,24.690000000000005,2018-12-24
HfwjW,25.089999999999996,2018-12-24
oyxEa,29.84,2018-12-24
s65bv,45.0,2018-12-24
rdg5p,79.06,2018-12-24
35czU,59.629999999999995,2018-12-24
I8RCB,31.25,2018-12-24
CC3hf,4.58,2018-12-24
_Vjqq,97.86999999999999,2018-12-24
MO3T_,32.37,2018-12-24
yd~85,35.63,2018-12-24
mnzcs,4.5,2018-12-24
aJDXa,42.93,2018-12-24
DlVAQ,45.18,2018-12-24
dju2d,18.19,2018-12-24
tIpZs,47.42,2018-12-24
YSI4_,32.76,2018-12-24
aSK8i,28.57,2018-12-24
ussyB,41.150000000000006,2018-12-24
awoCo,24.099999999999998,2018-12-26
3K6LY,19.59,2018-12-26
p9hiG,17.61,2018-12-26
3UUDG,89.9,2018-12-27
fqJeS,3.16,2018-12-27
OrggG,7.49,2018-12-27
di6ZU,25.33,2018-12-27
MzqdR,14.799999999999999,2018-12-27
b2VZE,8.620000000000001,2018-12-27
1pejx,15.470000000000002,2018-12-27
9gcl~,104.72999999999999,2018-12-27
zDx2a,10.700000000000001,2018-12-27
qi6Px,85.30000000000001,2018-12-27
jvMub,22.4,2018-12-27
feRJs,237.0,2018-12-27
yRnV1,10.09,2018-12-27
tZiMF,39.94,2018-12-27
2~b32,55.540000000000006,2018-12-27
LXjb3,4.88,2018-12-27
TgpCT,13.49,2018-12-27
EaqnB,12.6,2018-12-27
wyPjs,33.01,2018-12-27
DTQ5G,10.75,2018-12-27
zoKEg,32.480000000000004,2018-12-27
y~Ei8,12.059999999999999,2018-12-27
fKb1O,8.809999999999999,2018-12-27
clGoR,2.26,2018-12-27
lw77R,1.56,2018-12-27
NZP8S,34.54,2018-12-27
UXm52,7.65,2018-12-27
iO6xS,17.46,2018-12-27
X9ptT,141.14000000000001,2018-12-27
YSIc1,27.799999999999997,2018-12-27
AP4Vb,8.85,2018-12-28
6OBlO,65.38,2018-12-28
oGLfx,13.329999999999998,2018-12-28
TXvuX,20.39,2018-12-28
TFTJQ,4.93,2018-12-28
UVbIP,34.949999999999996,2018-12-28
LQd_M,6.5,2018-12-28
nVaLs,9.97,2018-12-28
cscaz,128.10000000000002,2018-12-28
YV0SX,30.74,2018-12-28
AH~n2,45.57,2018-12-28
Kfmoa,37.95,2018-12-28
gOOdm,4.18,2018-12-28
EiH9N,32.129999999999995,2018-12-28
Jpu3~,55.150000000000006,2018-12-28
VubbU,9.19,2018-12-28
yZbvw,18.02,2018-12-28
0_O9k,16.900000000000002,2018-12-28
LgY3k,10.09,2018-12-28
yUalE,6.95,2018-12-28
xR7e7,47.769999999999996,2018-12-28
ohIjX,15.030000000000001,2018-12-28
7PxJf,23.01,2018-12-28
U0yZ7,19.869999999999997,2018-12-28
8nhp4,30.11,2018-12-28
KPHnk,7.26,2018-12-28
E7iR4,30.669999999999998,2018-12-28
LRjl9,20.34,2018-12-28
~lwzF,5.92,2018-12-28
CfgoN,35.690000000000005,2018-12-28
craFU,25.47,2018-12-28
4qJg~,13.36,2018-12-28
uI~AC,20.57,2018-12-28
dbIRU,10.37,2018-12-28
toyft,33.959999999999994,2018-12-28
oe7tR,46.21,2018-12-28
rjmR0,65.0,2018-12-28
Nzljr,15.279999999999998,2018-12-28
4bl8a,101.55000000000001,2018-12-28
PlwYf,56.84,2018-12-28
K5IvS,16.8,2018-12-28
NaagB,26.75,2018-12-28
sBsic,20.41,2018-12-28
xXDoc,27.09,2018-12-28
XpVzq,22.869999999999997,2018-12-29
g2IUI,19.0,2018-12-29
q5vlK,50.66,2018-12-29
sPjbM,7.95,2018-12-29
7VU73,15.950000000000001,2018-12-29
qQOhg,7.41,2018-12-29
o_8kB,9.600000000000001,2018-12-29
0pgMi,27.310000000000002,2018-12-29
gjddM,28.439999999999998,2018-12-29
7nDgv,19.29,2018-12-29
DBkK1,14.620000000000001,2018-12-29
dVVXu,26.14,2018-12-29
eqZ6O,63.059999999999995,2018-12-29
qemRb,22.52,2018-12-29
cDEMA,4.77,2018-12-29
0nCZs,67.95,2018-12-29
X0v~n,61.46,2018-12-29
8QiWW,36.24,2018-12-29
kB~Uv,50.97,2018-12-29
QvzNQ,40.33,2018-12-29
9~OLY,61.25,2018-12-29
DLTX9,13.440000000000001,2018-12-29
A~WzS,82.63,2018-12-29
5XFvb,23.7,2018-12-29
4k4Ej,47.489999999999995,2018-12-29
dQZOu,39.22999999999999,2018-12-29
6xZc0,31.83,2018-12-29
LDEb7,26.83,2018-12-29
fOZH1,21.06,2018-12-29
XsVuU,25.3,2018-12-29
cJDof,32.48,2018-12-29
BW~Fs,7.95,2018-12-29
kmWYQ,231.53999999999996,2018-12-29
FRPZn,38.18,2018-12-29
7uUrF,32.28,2018-12-29
hJRN_,4.8100000000000005,2018-12-29
GCE4K,35.730000000000004,2018-12-29
hW1P7,82.81,2018-12-29
p5FnL,37.27,2018-12-29
ywxPA,20.84,2018-12-29
LrvpZ,41.83,2018-12-29
36Czc,55.91,2018-12-29
HU_0z,31.0,2018-12-29
YOWsU,16.77,2018-12-29
KIYrL,20.400000000000002,2018-12-30
tgLiN,38.83,2018-12-30
mmllr,21.57,2018-12-30
u9tb9,9.86,2018-12-30
1Pw1K,29.020000000000003,2018-12-30
hdZWP,12.27,2018-12-30
u7l9B,34.9,2018-12-30
GMXnX,34.94,2018-12-31
NQoRR,38.0,2018-12-31
2edyq,58.970000000000006,2018-12-31
lwD_o,29.94,2018-12-31
XyJ9O,21.46,2018-12-31
ifDUc,15.67,2018-12-31
8t2AU,25.23,2018-12-31
cHYGK,28.139999999999997,2018-12-31
~uSZ1,23.490000000000002,2018-12-31
iwxJs,35.730000000000004,2018-12-31
oPJCM,56.339999999999996,2018-12-31
8lAn~,27.799999999999997,2018-12-31
QZoqB,36.19,2018-12-31
VyMm0,4.54,2018-12-31
1LJAM,59.42999999999999,2018-12-31
IFZXN,15.73,2018-12-31
cuBLP,18.400000000000002,2018-12-31
mUbvP,29.790000000000003,2018-12-31
RaLUt,30.24,2018-12-31
7K5SM,35.42,2018-12-31
Q0B45,48.24999999999999,2018-12-31
hjgIl,17.66,2018-12-31
UWZLS,25.17,2018-12-31
2rI1y,45.8,2018-12-31
iwWyJ,11.52,2018-12-31
2CR3d,56.9,2018-12-31
B72N6,22.0,2018-12-31
7zBDk,13.28,2018-12-31
oc~tP,97.94,2018-12-31
dlhq0,46.08,2018-12-31
CvBv6,6.98,2018-12-31
s2Rqk,16.32,2018-12-31
nFJA9,48.14,2018-12-31
PokMF,169.40000000000003,2018-12-31
WitK9,29.349999999999998,2018-12-31
95LCx,24.21,2018-12-31
aEFQM,19.299999999999997,2018-12-31
nMY5S,24.340000000000003,2018-12-31
4NOpQ,18.45,2018-12-31
GZ3aK,18.17,2018-12-31
Ni0Z6,39.96,2018-12-31
Ileu4,0.7199999999999998,2018-12-31
Ww4Xq,96.46,2018-12-31
2RXUC,3.620000000000001,2018-12-31
Hyxj6,70.86000000000001,2018-12-31
3rrS1,9.04,2018-12-31
qzNc6,84.03999999999999,2018-12-31
aEyc9,32.56,2018-12-31
CnXhd,47.86,2018-12-31
NOcUd,152.77,2018-12-31
fEORe,63.29,2018-12-31
~NWvy,18.97,2018-12-31
YU5Bj,29.120000000000005,2018-12-31
Snv2K,86.65,2018-12-31
EdIgt,27.98,2018-12-31
zifN5,10.48,2018-12-31
n0yRp,125.58,2018-12-31
8pyvI,17.81,2018-12-31
OqtRW,61.84,2018-12-31
KhQ7f,25.47,2018-12-31
kEFbZ,20.25,2018-12-31
11l5m,44.519999999999996,2018-12-31
TttC8,29.0,2018-12-31
ceGEQ,13.62,2018-12-31
zNGbo,116.13999999999999,2018-12-31
TFln_,31.820000000000004,2019-01-02
qG5Aj,11.72,2019-01-02
73HkI,3.81,2019-01-02
67PS3,16.17,2019-01-02
OwH4I,10.93,2019-01-02
F54wt,14.89,2019-01-02
O4_Z6,56.18,2019-01-02
JC7b0,4.7700000000000005,2019-01-02
8aCjc,65.74000000000001,2019-01-02
DHMO1,25.36,2019-01-02
1Eeiz,36.32,2019-01-02
TLH50,46.94,2019-01-02
sWPvr,32.010000000000005,2019-01-02
HSRPO,17.92,2019-01-02
j5yS4,24.400000000000002,2019-01-02
pVbI~,5.34,2019-01-02
zVknB,17.04,2019-01-02
fCtm8,8.94,2019-01-02
NBGZq,27.060000000000002,2019-01-02
F7iv6,6.2,2019-01-02
4KRFy,112.7,2019-01-02
wyM36,13.36,2019-01-02
~nGHy,27.799999999999997,2019-01-02
mW2tO,4.8,2019-01-02
JQN3c,66.96000000000001,2019-01-02
3kUNY,76.2,2019-01-02
KAj4l,44.06,2019-01-02
lJzFh,6.68,2019-01-03
ZKzpt,9.6,2019-01-03
lFJL0,4.66,2019-01-03
qc_iV,10.21,2019-01-03
IJK8r,62.27,2019-01-03
UetkQ,20.1,2019-01-03
QDtdI,3.06,2019-01-03
6Cl9V,12.32,2019-01-03
H57A6,16.46,2019-01-03
~yxTS,34.77,2019-01-03
a8hO_,36.089999999999996,2019-01-03
eIQw5,13.950000000000001,2019-01-03
UafU3,41.059999999999995,2019-01-03
QDqTD,30.940000000000005,2019-01-03
kjbec,9.780000000000001,2019-01-03
zh2ZH,17.13,2019-01-03
VkkgX,5.66,2019-01-03
z0oFy,51.239999999999995,2019-01-03
w~0dU,7.0,2019-01-03
9UBDo,10.83,2019-01-03
KGLc6,20.819999999999997,2019-01-03
8dDHf,22.709999999999997,2019-01-03
d4C7m,8.1,2019-01-03
RJauP,30.140000000000004,2019-01-03
l4scB,2.99,2019-01-03
ogEZx,18.97,2019-01-03
8Y7v5,9.37,2019-01-03
_6Z3g,28.22,2019-01-03
6BhUl,61.230000000000004,2019-01-03
xZUTO,11.169999999999998,2019-01-03
C9p2c,26.450000000000003,2019-01-03
GKtcQ,12.610000000000001,2019-01-03
W~PRp,12.190000000000001,2019-01-03
eT8de,6.659999999999999,2019-01-03
zifpB,11.780000000000001,2019-01-03
u6mUp,6.390000000000001,2019-01-03
Qf26E,8.370000000000001,2019-01-03
1UDP~,57.669999999999995,2019-01-03
QLJ3p,23.41,2019-01-03
NX50s,40.27,2019-01-03
W8En8,5.39,2019-01-03
5BLnZ,37.52,2019-01-03
moWWt,16.279999999999998,2019-01-03
NTgTU,34.42,2019-01-03
LkpcH,6.2,2019-01-04
VXd9Y,5.13,2019-01-04
aB09m,6.95,2019-01-04
XlGMh,42.45,2019-01-04
iT3Er,6.33,2019-01-04
StY4o,7.0,2019-01-04
b9ahS,30.58,2019-01-04
Tw0Fj,21.23,2019-01-04
4L~on,35.589999999999996,2019-01-04
l3bY0,12.94,2019-01-04
CbYJV,38.58,2019-01-04
4qcl1,104.48,2019-01-04
v4AUL,20.72,2019-01-04
EZg0v,167.92,2019-01-04
Q4rQi,43.300000000000004,2019-01-04
0XTb1,1.4,2019-01-04
cnK0t,36.7,2019-01-04
9gvbG,20.9,2019-01-04
OW36u,47.900000000000006,2019-01-04
BKILf,19.599999999999998,2019-01-04
FGW08,14.219999999999999,2019-01-04
rRrJp,32.96,2019-01-04
EMCKa,12.620000000000001,2019-01-04
lsgFN,41.75,2019-01-04
LuwHJ,9.92,2019-01-04
CxyYM,10.21,2019-01-04
OQTng,63.37,2019-01-04
X4lhG,23.91,2019-01-05
eyEVn,18.21,2019-01-05
IxNpJ,36.93,2019-01-05
lWZfU,10.870000000000001,2019-01-05
RNJmP,15.950000000000001,2019-01-05
VJTfm,5.72,2019-01-05
bvvHs,9.47,2019-01-05
zGF9v,52.20000000000001,2019-01-05
LuS3n,4.86,2019-01-05
EgB2B,15.520000000000001,2019-01-05
YWtCr,11.66,2019-01-05
alSP3,13.35,2019-01-05
1edKw,80.9,2019-01-05
CG4BH,4.12,2019-01-05
J9bvW,3.0,2019-01-05
l7MYB,31.759999999999998,2019-01-05
oOf_4,32.58,2019-01-05
e4EAi,52.720000000000006,2019-01-05
W338l,5.0,2019-01-05
fUopU,34.099999999999994,2019-01-05
WOAoL,129.72,2019-01-05
rPcIX,50.19999999999999,2019-01-05
Qh_7z,100.71000000000002,2019-01-05
NC9SZ,65.53,2019-01-05
2plVd,19.229999999999997,2019-01-05
56zEz,169.26999999999995,2019-01-05
r8Y3o,35.43,2019-01-05
FwS7B,23.990000000000002,2019-01-05
vOw1r,6.54,2019-01-05
abGo1,190.89,2019-01-05
4jKLX,10.57,2019-01-05
2o~mi,9.6,2019-01-07
4G1tL,6.76,2019-01-07
CQueZ,21.969999999999995,2019-01-07
3b7d0,24.8,2019-01-07
E7~_d,18.34,2019-01-07
yU1Ua,10.16,2019-01-07
oaPJz,26.290000000000003,2019-01-07
DVhlI,28.759999999999998,2019-01-07
m4XsV,29.26,2019-01-07
ZI~b8,12.25,2019-01-07
wNS9G,17.740000000000002,2019-01-07
ZwrBr,10.92,2019-01-07
rfXBD,32.85,2019-01-07
mFxWL,8.989999999999998,2019-01-07
o7Kpb,5.89,2019-01-07
4zQUs,9.23,2019-01-07
_dJxP,10.99,2019-01-07
3Dji~,4.48,2019-01-07
b1r1a,83.66999999999999,2019-01-07
YzQr9,46.68000000000001,2019-01-07
aW7d6,22.76,2019-01-07
IRxOl,24.35,2019-01-07
re_QI,18.23,2019-01-07
h4VV1,61.339999999999996,2019-01-07
4rC6U,7.23,2019-01-07
KvKnb,98.58000000000001,2019-01-07
MZA9x,15.0,2019-01-08
c0MLC,33.3,2019-01-08
gK0vp,13.950000000000001,2019-01-08
0295o,6.95,2019-01-08
h3C5c,7.2,2019-01-08
8H_6m,15.61,2019-01-08
jGcfX,3.0,2019-01-08
7VUgs,12.68,2019-01-08
hGfbR,0.2699999999999996,2019-01-08
tuKDQ,16.68,2019-01-08
wv2M2,26.169999999999998,2019-01-08
Bnd2n,13.82,2019-01-08
P_C71,14.06,2019-01-08
fapoj,37.54,2019-01-08
ASrRK,23.840000000000003,2019-01-08
5A~wT,57.84,2019-01-08
ZmRS6,27.740000000000002,2019-01-09
J_unh,68.16,2019-01-09
4a600,5.49,2019-01-09
~H5No,2.8,2019-01-09
OGjC1,2.7800000000000002,2019-01-09
7qxeM,9.82,2019-01-09
wHhsu,9.51,2019-01-09
QTt0l,9.899999999999999,2019-01-09
LfLrm,13.860000000000001,2019-01-09
HirGL,2.92,2019-01-09
KFzTD,30.559999999999995,2019-01-09
GFJBG,11.09,2019-01-09
7BjjY,41.68,2019-01-09
ajiyi,19.42,2019-01-09
UFH0f,3.87,2019-01-09
u5pZX,19.55,2019-01-09
23UBi,15.1,2019-01-09
thRVE,19.5,2019-01-09
694N0,9.35,2019-01-09
Iomak,76.50000000000001,2019-01-09
aLMqI,9.36,2019-01-10
u50RF,29.88,2019-01-10
NZLj3,10.94,2019-01-10
0Refu,10.06,2019-01-10
I_J~s,7.69,2019-01-10
KT~pM,89.11000000000001,2019-01-10
apZwb,29.17,2019-01-10
kiILM,13.9,2019-01-10
Xfcid,22.51,2019-01-10
87BB0,64.30000000000001,2019-01-10
r3bPB,32.76,2019-01-10
Q2rsH,67.59,2019-01-10
l8c0a,9.75,2019-01-10
HtOxX,8.1,2019-01-10
IS4S1,11.370000000000001,2019-01-10
~k_qH,35.5,2019-01-10
EIsUO,15.16,2019-01-10
7D~BO,45.54,2019-01-10
uVdhU,6.95,2019-01-11
XsqEc,32.09,2019-01-11
IztGB,25.69,2019-01-11
AYy6D,6.1499999999999995,2019-01-11
qRrW6,50.0,2019-01-11
wSEcM,4.38,2019-01-11
WmeDf,3.04,2019-01-11
SWuGg,14.01,2019-01-11
qLa4_,4.73,2019-01-11
vr7mE,50.62,2019-01-11
jFvgn,5.46,2019-01-11
4QhOK,6.77,2019-01-11
UTJnV,14.680000000000001,2019-01-11
eQu3u,14.46,2019-01-11
Zlo9t,48.739999999999995,2019-01-11
68Qif,20.279999999999998,2019-01-11
w9FgU,20.36,2019-01-11
W_S23,6.41,2019-01-11
6nzVx,35.23,2019-01-11
9~cq9,32.440000000000005,2019-01-11
Q~gHm,2.56,2019-01-11
nLXNr,3.55,2019-01-11
rMi2q,25.610000000000003,2019-01-11
usbxM,23.08,2019-01-11
o0yVP,46.84,2019-01-11
rizQd,28.369999999999997,2019-01-11
8jbhP,28.97,2019-01-11
s5l64,28.099999999999998,2019-01-11
Sk27q,55.8,2019-01-11
xeW88,35.55,2019-01-11
NYEBB,2.38,2019-01-11
u1tl0,66.75,2019-01-11
~W8i4,20.14,2019-01-11
6m362,23.67,2019-01-12
4OlD1,28.5,2019-01-12
vvhw7,32.74,2019-01-12
ylBbs,26.69,2019-01-12
z1eXG,59.019999999999996,2019-01-12
VDEoZ,8.2,2019-01-12
hIEAn,97.91000000000003,2019-01-12
cjE_M,27.049999999999997,2019-01-12
XnbXQ,35.29,2019-01-12
7SLK3,85.42,2019-01-12
H~0N9,49.75,2019-01-12
K2_4E,52.58,2019-01-12
fALz4,326.86,2019-01-12
svKWM,62.970000000000006,2019-01-12
aINog,45.209999999999994,2019-01-12
xLqcr,18.69,2019-01-12
RxqC1,40.33,2019-01-12
0EPTp,36.879999999999995,2019-01-12
Huzz4,14.75,2019-01-12
4DAYm,11.88,2019-01-12
2tGAD,32.83,2019-01-12
S0pEd,75.32000000000001,2019-01-12
BdO0d,13.870000000000001,2019-01-12
bWeZA,25.52,2019-01-12
lRiy8,13.52,2019-01-12
oN7uc,18.06,2019-01-12
XWrW~,23.740000000000002,2019-01-12
wZVhm,47.839999999999996,2019-01-12
dtVw9,1.68,2019-01-12
O20TU,151.1,2019-01-12
QsSeN,35.39999999999999,2019-01-12
GzX~y,57.65,2019-01-12
4h7xS,19.53,2019-01-12
DVl3Z,13.25,2019-01-12
6sjrx,11.42,2019-01-12
Oz4U4,8.33,2019-01-14
nnMXd,22.5,2019-01-14
R6PgU,11.49,2019-01-14
HihFN,6.45,2019-01-14
Gc6Y1,15.450000000000001,2019-01-14
XBB2n,12.7,2019-01-14
dFVTW,38.14,2019-01-14
24Csu,26.79,2019-01-14
D_ki5,12.5,2019-01-14
py8l0,7.740000000000003,2019-01-14
VsZ8c,0.0,2019-01-14
eILAv,13.420000000000002,2019-01-14
agkw4,111.90000000000003,2019-01-14
sHd84,10.25,2019-01-14
FOq5U,9.770000000000001,2019-01-14
BTzUj,13.65,2019-01-14
wKnX~,3.62,2019-01-14
TDlAC,27.439999999999998,2019-01-14
DnpHy,52.980000000000004,2019-01-14
VRW57,14.32,2019-01-14
Ft9Wy,7.0,2019-01-14
kDUpt,21.08,2019-01-14
U_Cke,13.66,2019-01-14
JUdvP,9.0,2019-01-14
ZNJRI,42.34,2019-01-14
OBAnd,9.0,2019-01-15
DS8Tj,17.1,2019-01-15
idV3s,21.38,2019-01-15
mwOco,15.34,2019-01-15
hTOX9,23.48,2019-01-15
qx6BK,105.32999999999998,2019-01-15
5nhOa,7.0600000000000005,2019-01-15
qkyco,22.24,2019-01-15
f20UD,5.58,2019-01-15
yHcrV,34.52,2019-01-15
mEI1Q,21.520000000000003,2019-01-15
G1U9~,19.17,2019-01-15
EqEpS,1.24,2019-01-15
uANgr,62.209999999999994,2019-01-15
7NpSe,21.65,2019-01-15
MTmZe,64.17000000000002,2019-01-15
8x_oZ,47.72,2019-01-15
gN7WX,0.68,2019-01-16
amtCh,2.44,2019-01-16
lhqV9,23.4,2019-01-16
br2pg,77.01,2019-01-16
M8S5x,18.58,2019-01-16
2G~MW,7.0,2019-01-16
rfJtj,72.16,2019-01-16
SZQtF,39.42,2019-01-16
u2Z48,70.61,2019-01-16
_1DXZ,12.760000000000002,2019-01-16
OUAPP,6.0,2019-01-16
Inzf6,8.370000000000001,2019-01-16
xnkxL,29.240000000000002,2019-01-16
z_fAd,25.409999999999997,2019-01-16
5A2hy,28.11,2019-01-16
l5Nzm,32.22,2019-01-16
5Rmlh,49.31999999999999,2019-01-16
cr8yz,26.67,2019-01-16
Fk~4q,12.6,2019-01-17
m~kYb,3.6,2019-01-17
EYBV4,43.82,2019-01-17
e15up,38.83999999999999,2019-01-17
6X9lo,12.89,2019-01-17
WYNTC,12.780000000000001,2019-01-17
9Yxwn,13.219999999999999,2019-01-17
2R0PR,22.57,2019-01-17
nMYBj,12.51,2019-01-17
jg~Um,24.619999999999997,2019-01-17
8JA_L,30.909999999999997,2019-01-17
2JsU7,2.89,2019-01-17
jchV9,35.300000000000004,2019-01-17
W6fpr,20.0,2019-01-17
5gMYa,0.0,2019-01-17
Dk9RX,8.89,2019-01-17
oHBqP,17.41,2019-01-17
Z31yk,13.9,2019-01-17
WGU8W,2.95,2019-01-17
PZKIy,10.66,2019-01-17
GfbBQ,71.45,2019-01-17
YWgVT,6.390000000000001,2019-01-17
f5RRN,29.880000000000003,2019-01-17
L8~qc,13.2,2019-01-17
stxUy,25.88,2019-01-17
54v_n,7.07,2019-01-17
lZrMM,23.86,2019-01-17
YugD7,16.2,2019-01-17
yTlee,28.82,2019-01-17
LG3Dz,25.54,2019-01-17
N0A4S,26.219999999999995,2019-01-17
Jdiao,40.870000000000005,2019-01-18
JwPal,26.27,2019-01-18
bZtJf,5.3,2019-01-18
MVo4Y,12.82,2019-01-18
uXzIA,23.96,2019-01-18
J3nYp,11.17,2019-01-18
To8xl,17.43,2019-01-18
H9oxG,20.24,2019-01-18
hUMnX,21.05,2019-01-18
wFhf2,200.72,2019-01-18
Q03~0,6.219999999999999,2019-01-18
pswic,43.85000000000001,2019-01-18
Ybp8a,51.269999999999996,2019-01-18
BGxAn,22.31,2019-01-18
w3aY1,28.07,2019-01-18
nlXIP,76.79,2019-01-18
_wPUK,10.92,2019-01-18
3xcFO,34.06,2019-01-18
obZE4,29.720000000000002,2019-01-18
uNSX4,36.75,2019-01-18
mCbP_,26.729999999999997,2019-01-18
QeWVf,34.019999999999996,2019-01-18
88CBM,18.58,2019-01-18
3u4Q2,9.06,2019-01-18
kwxyY,140.36,2019-01-18
d_2Rw,14.969999999999999,2019-01-18
HhbLG,18.67,2019-01-19
8YURJ,14.95,2019-01-19
sU5mZ,58.9,2019-01-19
1GYo_,21.6,2019-01-19
DadV5,176.92,2019-01-19
ILBYP,40.63000000000001,2019-01-19
ex6Ab,30.76,2019-01-19
bN7U1,26.66,2019-01-19
7~KLg,28.28,2019-01-19
M~4XS,36.09,2019-01-19
cPPAR,23.91,2019-01-19
He8Jj,60.949999999999996,2019-01-19
pFDJL,110.19999999999999,2019-01-19
8A6Gl,9.19,2019-01-19
3ZMhx,10.41,2019-01-19
z7giV,6.12,2019-01-19
~n9oT,21.75,2019-01-19
DzkFK,10.79,2019-01-19
KzhzM,17.060000000000002,2019-01-19
IWRxR,43.1,2019-01-19
boOwU,83.03,2019-01-19
o~WBH,43.379999999999995,2019-01-19
wO5yf,8.0,2019-01-19
w16HF,47.800000000000004,2019-01-19
21JWd,16.04,2019-01-19
9RGkS,35.78,2019-01-21
R7duQ,14.36,2019-01-21
